Review,Cleaned_Review,Label
"Chạy Marathon là đam mê, và lựa chọn những sản phẩm tốt, chất lượng rất quan trọng. Lần đầu mua thử sản phẩm của brand này thấy chất lượng ổn, co giản thoải mái tạo cảm giác yên tâm khi chạy. Chất lượng tốt mà giá thật sự rẻ cạnh tranh so với các brand lớn, Brand hàng việt nam đánh giá 5* để hi vọng shop ra thêm các mẫu khác.",chạy marathon đam_mê lựa_chọn tốt chất_lượng_lượng rất quan_trọng đầu mua thử brand thấy chất_lượng_lượng ổn co_giản thoải_mái tạo cảm_giác yên_tâm khi chạy chất_lượng_lượng tốt giá thật_sự rẻ cạnh_tranh so brand lớn brand việt_nam đánh_giá hi_vọng ra thêm mẫu khác,1
"Chất lượng tốt, mặc vừa vặn.",chất_lượng lượng tốt mặc vừa vặn,1
"Chất lượng tốt, mặc vừa vặn",chất_lượng lượng tốt mặc vừa vặn,1
"Quần kiểu dáng basic dể mặc dễ phối đồ, Hàng chính hãng nên cũng rất an tâm,  thông tin logo rõ ràng dễ nhận biết, thích cái logo phản quang bên dưới tạo điểm nhấn cho quần. Nói chung đẹp,giá cũng rất hợp lí",kiểu_dáng basic dể mặc dễ_phối đồ chính hãng nên cũng rất an_tâm thông_tin logo rõ_ràng dễ nhận_biết thích cái logo phản_quang bên dưới tạo điểm nhấn nói_chung đẹp giá cũng rất hợp_lí,1
quần ok tuy nhiên muốn bận thoải mái ở nhà thì +1 size,tốt tuy_nhiên muốn bận thoải_mái nhà size,1
"Săn được quần đẹp, giá tốt để chơi thể thao thì bị hạn chế ra ngoài, thôi đành mong dịch qua nhanh vậy. Đợi dịch ổn định sẽ mua thêm vài chiếc để thay đổi. Chất lượng xứng đáng 5*, có điều giao bị trễ hẹn so dự kiến.",săn đẹp giá tốt chơi thể_thao hạn_chế ra ngoài thôi đành mong dịch qua nhanh đợi dịch ổn_định sẽ mua thêm vài chiếc thay_đổi chất_lượng_lượng xứng_đáng có_điều giao trễ hẹn so dự_kiến,1
"Giao hàng nhanh  Đúng sản phẩm  Túi quần hơi nông khó để đồ, nên làm sâu hơn",giao nhanh đúng túi quần_hơi nông_khó đồ nên làm sâu hơn,1
Chất liệu tốt giao hàng nhanh và đóng gói lịch sự,chất_lượng_liệu tốt giao nhanh đóng_gói lịch_sự,1
"Sản phẩm tốt, giao đúng hẹn",tốt giao đúng hẹn,1
"Quần thì đẹp, dịch bệnh không đi đâu được nên mặc ở nhà, Quần này hoàn toàn có thể mặc đi chơi, ra ngoài đều ok, mua của shop lần đầu, nhưng mọi thứ đều tuyệt vời từ chất lượng, đến đóng gói, chắc chắn sẽ quay lại trong tương lai, thanks!",đẹp dịch_bệnh không_đi đâu nên mặc nhà hoàn_toàn có_thể mặc chơi ra ngoài đều tốt mua đầu mọi thứ đều tuyệt_vời chất_lượng_lượng đến đóng_gói chắc_chắn sẽ quay lại trong tương_lai thanks,1
"- đóng gói: mỗi item trong 1 hộp giấy riêng, sang, sạch - sản phẩm: vải mát, mịn. có điều 1 lớp và khá mỏng, nếu muốn mặc ở nhà và không mặc sịp thì không ổn - giao hàng: trễ hơn 1 ngày so với ngày hẹn",đóng_gói mỗi item trong hộp giấy riêng sang sạch vải mát_mịn có_điều lớp khá mỏng nếu muốn mặc nhà không_mặc sịp không_ổn giao trễ hơn ngày so ngày hẹn,1
"Nhận hàng ngỡ ngàng luôn, bọc cẩn thận, giao tận tay hộp còn mới tinh. Quần đẹp lắm shop, giao nhanh đóng gói cẩn thận, rất thích mua trên tiki vì san phẩm tốt mà hỗ trợ cũng rất nhanhh. 5* sẽ còn lựa thêm đồ của shop",nhận ngỡ_ngàng bọc cẩn_thận giao tận_tay hộp còn mới tinh_quần đẹp lắm giao nhanh đóng_gói cẩn_thận rất thích mua trên tiki vì san_phẩm tốt hỗ_trợ cũng rất nhanh sẽ còn lựa thêm đồ,1
siêu xịn xò,siêu xịn xò,1
"Giao nhanh, sản phẩm như hình, đường may chắc chắn và kỹ. Mặc thử hy vọng thoáng mát nữa là chuẩn 5 sao.",giao nhanh như hình đường may chắc_chắn kỹ mặc thử hy_vọng thoáng mát nữa chuẩn sao,1
"Chất lượng, mặc rất thích.",chất_lượng lượng mặc rất thích,1
"Vải mặc thoáng, mát, co giãn tốt. Điểm trừ là vải giặt ra màu nhiều quá. Mặc 1 tháng cỡ 7 8 ngày gì đó mà ra màu nhạt hơn lúc mới mua.",vải mặc thoáng_mát co_giãn tốt điểm trừ vải giặt ra màu nhiều quá mặc tháng cỡ ngày gì ra màu nhạt hơn lúc mới mua,1
Cực kì tốt,cực_kì tốt,1
"Đây không chỉ là cái quần, đây còn là kiệt tác. Kiểu dáng thể thao, mặc đi dã ngoại, tắm biển cũng khá hợp.",đây không_chỉ cái đây còn kiệt_tác kiểu_dáng thể_thao mặc dã_ngoại tắm biển cũng khá hợp,1
"Quá tuyệt vời shop, mua tặng B trai dịp sinh nhật, giao hàng nhanh trước 1 ngày sinh nhật cảm ơn tiki.Hộp quà còn to, đẹp. Anh ấy rất thích quần của shop còn chụp ảnh gửi. 5* cảm ơn shop nhiều ạ!",quá tuyệt_vời mua tặng b trai dịp sinh_nhật giao nhanh trước ngày sinh_nhật cảm_ơn tiki_hộp quà còn to đẹp anh ấy rất thích còn chụp ảnh gửi cảm_ơn nhiều,1
"Quần đẹp, nhận hàng rất hài lòng vì sản phẩm được đóng gói bọc túi cẩn thận. Chất liệu vải mát , co giãn tốt. Có luôn giao hàng 2h nhận luôn. 5* chắc chắn sẽ mua lại ^-^",đẹp nhận rất hài_lòng vì đóng_gói bọc_túi cẩn_thận chất_lượng_liệu vải_mát co_giãn tốt giao_sản_phẩm h nhận chắc_chắn sẽ mua lại tích_cực,1
"Quần vải co giãn tốt, Shop đóng gói rất cẩn thận. Lần đầu mua hàng tại shop nhưng cực kì hài lòng, mua cho ông xã 2 chiếc size XL rất vừa, chắc chắn sẽ tiếp tục ủng hộ Sop",vải co_giãn tốt đóng_gói rất cẩn_thận đầu mua tại cực_kì hài_lòng mua ông xã chiếc size xl rất vừa chắc_chắn sẽ tiếp_tục ủng_hộ sop,1
"phải nói là đẹp, mặc thoải mái , tự tin khi đi ra ngoài, kiểu dáng trẻ, dễ phối mặc với đồ khác. Quân mặc mát rất thích, hàng Official lại là brand Việt nam, ủng hộ hàng Việt 5*",phải nói đẹp mặc thoải_mái tự_tin khi ra ngoài kiểu_dáng trẻ dễ_phối mặc đồ khác quân mặc mát rất thích oficial lại brand việt_nam ủng_hộ việt,1
Shop giao khác size đặt hàng,giao khác size đặt,0
"Chất vải ổn nhưng giặt ra nước màu nhiều, đã giặt 3-4 lần",chất_lượng vải ổn giặt ra nước màu nhiều đã giặt,1
"Hàng thì xịn sò luôn, đường may rất chỉn chu, giá cả thì hợp lý, Tiki thì giao hàng lúc nào cũng tuyệt vời.",xịn sò đường may rất chỉn chu_giá_cả hợp_lý tiki giao lúc_nào cũng tuyệt_vời,1
"Thoáng, đẹp, giá hơi cao so với chất lượng",thoáng đẹp giá hơi cao so chất_lượng lượng,1
"Mình đã mua đc 2 lần, nói chung quần rất mát, chắc chắn và co giãn tốt, mình mông to khó kiếm quần, quần này đáp ứng tốt với size mình mua.",đã mua nói_chung rất mát chắc_chắn co_giãn tốt mông to khó kiếm quần_quần đáp_ứng tốt size mua,1
Quần đóng hộp nhìn ổn vải okie chưa mặc khi vận động nên k rõ độ thấm hút sao,đóng_hộp nhìn ổn vải okie chưa_mặc khi vận_động nên không_rõ_độ thấm_hút sao,1
"Mẫu mã, kiểu dáng, giá cả sêm sêm với loại đã mua sử dụng. Tuy nhiên vải hơi mỏng hơn.",mẫu_mã kiểu_dáng giá_cả sêm_sêm loại đã mua sử_dụng tuy_nhiên vải hơi mỏng hơn,1
Chất lượng quá kém so vs cái giá. Quần mới mà chỉ thừa tùm lum. Mặc 2-3 tuần bắt đầu có dấu hiệu bung chỉ. Thất vọng vì đã mua 1 lần 3 cái.,chất_lượng lượng quá kém so vs cái giá mới chỉ thừa tùm_lum mặc tuần bắt_đầu dấu_hiệu bung chỉ thất_vọng vì đã mua cái,0
"Chất vải tốt, khá thoáng, độ co giãn hơi thấp so với mong đợi",chất_lượng vải tốt khá thoáng_độ co_giãn hơi thấp so mong_đợi,1
"vải đẹp, tuy nhiên hơi chật bụng, ae nên mua hơn size",vải đẹp tuy_nhiên hơi chật_bụng ae nên mua hơn size,1
"Phom đẹp; vải mềm, mỏng; mặc dễ chịu",phom đẹp vải mềm mỏng_mặc dễ_chịu,1
"Vải mỏng, mềm, phom đẹp",vải mỏng mềm_phom đẹp,1
Ok chất liệu tốt. Mua lần 2,tốt chất_lượng_liệu tốt mua,1
"Sản phẩm tốt, sẽ ủng hộ shop lâu dài.",tốt sẽ ủng_hộ lâu_dài,1
"quần bạn mát lắm, mình mặc đi chơi hay đi thể thao khá là thoải mái, cho shop 5* nha.",bạn mát lắm mặc chơi hay thể_thao khá thoải_mái,1
"mua sp 1 lần rồi, lần nay mua lại 2 cái luôn, sp vải tốt mát, thoải mái, mà giá lại rẻ nữa",mua nay mua lại cái vải tốt mát thoải_mái giá lại rẻ nữa,1
Qua tốt,qua tốt,1
Chât luong ko can phải noi tot lắm,chât luong không_can phải noi tot lắm,1
"quần mặc rộng rãi thoải mái, chun co giãn tốt có dây buộc nên không bị tuột khi chạy. chơi thể thao, đá bank, đi chơi đều được á, nói chung là rất tiện",mặc rộng_rãi thoải_mái chun co_giãn tốt dây buộc nên không_bị_tuột khi chạy chơi thể_thao đá bank chơi đều á nói_chung rất tiện,1
"Thoáng mát, dễ chịu. Thích hợp cho cả chơi thể thao và mặc ở nhà. Oke trong tầm giá.",thoáng mát dễ_chịu thích_hợp cả chơi thể_thao mặc nhà oke trong tầm giá,1
"sản phẩm giống mô tả, giao hàng nhanh, rất vừa ý!",giống mô_tả giao nhanh rất vừa ý,1
"Vải rất mỏng, túi khóa lỏng lẻo, rất nông, nếu ko kéo khóa sẽ rơi đồ.",vải rất mỏng_túi khóa lỏng_lẻo rất nông nếu không_kéo khóa sẽ rơi đồ,0
"Mặc thoáng mát, ít ra màu hơn màu đen",mặc thoáng mát ít_ra màu hơn màu đen,1
Ship nhanh đặt hôm trc hôm sau có  Hỗ trợ đổi trả nhanh,ship nhanh đặt hôm trc hôm sau hỗ_trợ đổi trả nhanh,1
"Quần mát mẻ, đẹp. Cần thời gian sử dụng để đánh giá chất lượng.",mát_mẻ đẹp cần thời_gian sử_dụng đánh_giá chất_lượng lượng,1
"Đẹp, co giản thoải mái.",đẹp co_giản thoải_mái,1
Ok tơt,tốt tơt,1
Giao hàng rất là nhanh. Sản phẩm giống như mô tả. Có điều hơi rộng xíu. Cơ mà cũng hài lòng,giao rất nhanh giống như mô_tả có_điều hơi rộng_xíu cơ_mà cũng hài_lòng,1
"Đã từng mua 1 lần của shop màu đen, giờ lựa thêm màu Xanh Đen thay đổi. Lần này giao 2h siêu nhanh, ship cũng rất rẻ. ủng hộ hàng việt nam chính hãg !!!",đã từng mua màu đen giờ lựa thêm màu xanh đen thay_đổi giao_h siêu nhanh ship cũng rất rẻ ủng_hộ việt_nam chính hãg,1
"Vải đẹp, giao hàng nhanh",vải đẹp giao nhanh,1
"Giao hàng nhanh, màu sắc như hình. Chất mát, nhẹ.",giao nhanh màu_sắc như hình_chất_lượng mát nhẹ,1
"vải đẹp, đóng hộp xịn sò. chồng nặng 74kg, cao 1m75, mặc size XL vừa in. cho shop 5 sao",vải đẹp đóng_hộp xịn sò chồng nặng kg cao m mặc size xl vừa in sao,1
Ship nhanh đổi trả nhanh  Chất lượng rất tốt,ship nhanh đổi trả nhanh chất_lượng_lượng rất tốt,1
Chất liệu ok,chất_lượng_liệu tốt,1
giao hàng nhanh chất lượng ok đẹp,giao nhanh chất_lượng_lượng tốt_đẹp,1
"quần mặc mát, mình vận động thể thao nhiều thấy khá phù hợp. Dây kéo cũng tiện lợi.",mặc mát vận_động thể_thao nhiều thấy khá phù_hợp dây kéo cũng tiện_lợi,1
"quần đẹp ạ, mặc mát, chất lượng tốt",đẹp mặc mát chất_lượng_lượng tốt,1
Chất liệu mỏng nhẹ thoải mái.lưng quần ko có độ co giãn lắm nhìn bự ko ôm vô người á,chất_lượng_liệu mỏng nhẹ thoải_mái lưng không_có_độ co_giãn lắm nhìn bự_không_ôm vô người á,1
Giao hàng nhanh Sp tạm chấp nhận được,giao nhanh tạm chấp_nhận,1
Giao hàng nhanh Đóng gói sản phẩm đẹp,giao nhanh đóng_gói đẹp,1
Vải đẹp. Sờ vào cảm giác mát tay.,vải đẹp sờ vào cảm_giác mát tay,1
"quần đẹp, mỏng nhẹ, mát, mặt thoải mái, giặt nhanh khô",đẹp mỏng nhẹ mát_mặt thoải_mái giặt nhanh khô,1
"tiki giao hàng nhanh, vải quần mịn mát co dãn tốt rất đáng mua",tiki giao nhanh vải mịn_mát co_dãn tốt rất đáng mua,1
"mát mẻ và sảng khoái, sẽ ủng hộ shop dài lâu",mát_mẻ sảng_khoái sẽ ủng_hộ dài lâu,1
"Chất lượng thì được, giao hàng hơi trễ xíu, tiki đã gọi điện thông báo trước vì tình hình dịch bệnh. Hài lòng 4,95 / 5*.",chất_lượng lượng giao hơi trễ_xíu tiki đã gọi điện thông_báo trước vì tình_hình dịch_bệnh hài_lòng,1
"Vải mỏng nhưng đc cái mát, có túi khoá kéo để bỏ điện thoại. Giá tốt",vải mỏng được_cái mát túi khóa kéo bỏ điện_thoại giá tốt,1
"Thoáng, thoải mái, chất liệu nhìn chung tốt, đáng để mua.",thoáng thoải_mái chất_lượng_liệu nhìn_chung tốt đáng mua,1
Tệeeeeeee. Cực kì bực bội. Quần dùng mấy tuần đã sờn. Vải kém quá thể.,tệe cực_kì bực_bội_quần dùng mấy tuần đã sờn vải kém quá_thể,0
"quần cũng được, nhưng mình ko thấy co giãn nhiều.",cũng không_thấy co_giãn nhiều,1
"chồng mình rất thích, thấy mặc hoài luôn",chồng rất thích thấy mặc hoài,1
"chất lượng, kiểu dáng quần rất vừa ý mình, hi vọng shop đa dạng thêm màu để lựa thêm. Đóng gói kĩ, giao nhanh thật",chất_lượng_lượng kiểu_dáng rất vừa ý hi_vọng đa_dạng thêm màu lựa thêm đóng_gói kĩ_giao nhanh thật,1
Chất vải mát nhưng không có cạp chun quần nên mặc hơi rộng so với mình :))),chất_lượng vải mát không_có cạp chun nên mặc hơi rộng so tích_cực,1
"quần nhẹ, không nhăn, màu đẹp, có khóa ở 2 túi, nên mua",nhẹ không_nhăn màu đẹp khóa túi nên mua,1
Chất lượng khá tốt so với giá thành,chất_lượng lượng khá tốt so giá_thành,1
Ổn thắt lưng hơi cứng xíu OK tầm giá,ổn thắt_lưng hơi cứng_xíu tốt tầm giá,1
"vải mỏng hơn mình nghĩ, giao hàng siêu tốc.",vải mỏng hơn nghĩ giao_sản_phẩm siêu_tốc,1
"vải mái, thoải mái",vải mái thoải_mái,1
"Chất lượng tốt, mặc thoáng mát, giao hàng nhanh",chất_lượng lượng tốt mặc thoáng mát giao nhanh,1
"Đóng hộp siêu đẹp Giao hàng thần tốc, vừa nhận hàng nhưng chưa mặc thử, nếu tốt chắc chắn sẽ còn mua nhiều",đóng hộp siêu_đẹp giao thần_tốc vừa nhận chưa_mặc thử nếu tốt chắc_chắn sẽ còn mua nhiều,1
"quần ok lắm, bận thoải mái sẽ ủng hộ shop nếu có nhu cầu tiếp.",tốt lắm bận thoải_mái sẽ ủng_hộ nếu nhu_cầu tiếp,1
"Mua quần tặng bạn trai dịp sinh nhật, tiki giao nhanh, hộp đến nơi còn nguyên vẹn, rất hài lòng. Cảm ơn tiki và shop",mua tặng bạn trai dịp sinh_nhật tiki giao nhanh_hộp đến_nơi còn nguyên_vẹn rất hài_lòng cảm_ơn tiki,1
"Đóng gói đẹp gọn gàng, Chất liệu vải mát , Hợp với ae thanh niên  Đáng để xuống tiền",đóng_gói đẹp gọn_gàng chất_lượng_liệu vải mát_hợp ae thanh_niên đáng xuống tiền,1
"Sp nhìn đẹp, chất liệu thoải mái",nhìn đẹp chất_lượng_liệu thoải_mái,1
Hài lòng về chất lượng sản phẩm. Nhưng nếu ai cao thì quần này sẽ hơi bị ngắn.,hài_lòng về chất_lượng_lượng nếu ai cao sẽ hơi ngắn,1
Chất vải tốt.,chất_lượng vải tốt,1
"mặc thử rồi shop, đẹp vừa size. mặc thoải mái, chun co giãn tốt, shop ra thêm mẫu quần mới mình sẽ ủng hộ.",mặc thử đẹp vừa size mặc thoải_mái chun co_giãn tốt ra thêm mẫu mới sẽ ủng_hộ,1
Co giãn tốt. Chất vải ok.,co giãn tốt chất_lượng vải tốt,1
"quần thoải mái thoáng mát, rất thích hợp hoạt động thể thao",thoải_mái thoáng mát rất thích_hợp hoạt_động thể_thao,1
"Hàng VN chất lượng cao, có cái loại vải này hơi nóng. Đc cái co giãn tốt.",vn chất_lượng_lượng cao cái loại vải hơi nóng được_cái co_giãn tốt,1
