Review,Rating,Label
Tốt,5,1
sản phẩm ok,5,1
Sản  phẩm chất lượng gia hợp ly,5,1
Sản  phẩm chất lượng gia hợp ly,5,1
"chất lượng tốt, hài lòng so với giá tiền.",5,1
Giao hàng nhanh và đồ chồng mình mặc rất mát!,5,1
"sản phẩm không tốt, nhiều chỉ thừa",1,0
chất lượng tốt với giá tiền,5,1
Quần mặc mát thoáng,5,1
Sp ok tor,4,1
chất lượng kém quá  ko đáng tiền mua,1,0
"Thoáng mát, đóng gọi đẹp",5,1
"Mặc thoáng, giao nhanh.",5,1
Tốt,5,1
chất lượng tốt so vs giá tiền,5,1
"Vải dày dặn, đang quần đẹp nha mọi người",5,1
good,5,1
"ok,rất ổn",4,1
Good,5,1
a,5,1
"Chất vải mặc thoải mái, mát",5,1
"Quần trong hộp mới keng, đẹp, vừa vặn",5,1
vải mềm thoáng. giặt là hết nhăn,5,1
Giao nhanh- chất lượng tuyệt vời 5*,5,1
mặc rất ok,5,1
Sp tốt,5,1
vải tốt,5,1
Chất lượng phải nói là cực tốt,5,1
ok,5,1
10,5,1
mặc thấy ok,4,1
bình thường,4,1
tệ,5,1
tệ,5,1
"hài lòng, chất lượng tốt good!",5,1
good,5,1
y. trên,5,1
ok,4,1
quần ok,4,1
quần ok,4,1
Ok,5,1
Dùng tạm ổn,5,1
Bt,4,1
ok,4,1
"Thoải mái, thoáng mát",5,1
Tốt,5,1
Ok,5,1
quần mềm và mát,5,1
Sản phẩm tốt,5,1
hang tot,5,1
Quá ưng luôn,5,1
quần tốt,5,1
Tốt,5,1
Tốt,5,1
tốt,5,1
Tạm,4,1
vải ok,5,1
tốt,5,1
OK tốt,5,1
Tốt,5,1
Good,5,1
Good,5,1
Hàng của shop này tốt và uy tín lắm mọi người tiếc là mình mặc không vừa nên mới đổi trả hàng lại mà shop vẫn hộ trợ tư vấn nhiệt tình nói chung là chất liệu của vải rất tốt co dạng mặc vào rất thoải mái mọi người nên mua nha không chê vào đâu được 😀😀😀,5,1
"Hàng tốt , các bạn nên mua để trải nghiệm",4,1
Hàng rất đẹp  shop tư vấn chu đáo nhiệt tình .a giao hàng rất hài hước vui vẻ . Đóng gói kỹ  càng giao hàng nhanh,5,1
"Đó là chưa tính đến mã giảm giá tính riêng nữa. theo mác thì bán lẻ 95k/ quần mà. Đôi tất tặng đi cũng khá ổn, dạng ngắn cổ, thanh lịch, đi tất này dễ phối với nhiều dáng giày. Còn chất lượng thì quần lót boxer chất vải mềm, mát, mình chọn size L vừa vặn thoải mải. ôm vừa vặn phần dưới và đũng quần, đáy quần không bị cộm, mong là chất liệu co giãn giữ được độ ổn định sau nhiều lần giặt. trừ giặt máy mà không không chú ý khâu xả vải ra. Để mặc 1 thời gian rồi quyết định chu kỳ tới có mua tiếp loại này hay không.",5,1
Tốt tốt tốt cực tốt,5,1
"shop gói hàng nguu như bò, mua tận lần thứ 4 mà vẫn gói nhầm màu, không nói trước là không bao giờ kiểm hàng trước, quá tệ",1,0
Tổng quan mình thấy chất lượng sản phẩm lần quà tặng đều tốt. Vải mềm mịn mặc rất thích. Đáng đồng tiền bát gạo.K biết có bền không sợ như mấy combo trước mình mua rẻ hơn nhiều nhưng mặc 1 thời gian là rách hết à.,5,1
"Sản phẩm phù hợp với giá. Giao hàng nhanh, cám ơn tiki.",5,1
Shop tính size chán vđ. Tôi m68 70kg mặc size XL thấy chật. Anh em mua lên 1 size cho an toàn.   Bù lại 5* cho shop vì nhiệt tình,5,1
"Shop giao hàng siêu nhanh, đóng gói kĩ càng, cẩn thận. Sp đúng như mô tả. Thiết kế hiện đại, trẻ trung, đường may chắc chắn. Cảm ơn shop về sản phẩm này, sẽ ủng hộ shop nữa",5,1
"Giao hàng nhanh  Sản phẩm tốt 8/10, vải cotton mềm còn được kèm đôi tất rất là ưng ý . còn về thời gian sử dụng lâu hay không?thì chưa biết cũng tùy vào mỗi người! Cảm ơn shop! ^^",5,1
Lần thứ 3 mua hàng ở shop vì ck mình rất ưng ý vs sp. Ck mình còn bảo mua thêm quần short ở đây nữa đi. Ngoài ra giao hàng max nhanh 24h đã nhận đc hàng rồi. Sẽ ủng hộ shop tiếp,5,1
hài lòng,5,1
"đã nhận hàng, quần rất đẹp, giá cũng phù hợp túi tiền. Shop gửi quà tặng ,có luôn cả tờ giấy viết tâm thư . Cảm ơn, đôi tất và khẩu trang rất đẹp 5*, chắc chắn sẽ ủng hộ thêm.",5,1
Bộ combo rất đẹp. vải thoáng mát dễ chịu. rất hài lòng vs shop và shipper của tiki  à còn tặng kèm đôi vớ rất chi là chất lượng  5 sao cho chất lượng và còn ủng hộ,5,1
Quá tốt. Chuẩn bị mua thêm,5,1
"Quần xịn mát thật, mình mua rộng hơn so với hướng dẫn 1 cỡ là mặc ổn. Tiện mua quần mua thêm tất thì được rẻ hơn. Ship siêu nhanh, tối đặt mà sáng hôm sau có luôn rồi.",5,1
Kiểu đẹp  Mỏng hơn các kỳ trc,4,1
"Sản phẩm ok, mình 1m75 nặng 82kg mặc 2 XL vừa vặn, thoải mái. Có điều shipper rất ko thân thiện, khi gọi điện giao hàng thì hối thúc, mình đang ở lầu cao chưa xuống kịp là 3p sau khi cuộc gọi trước kết thúc là gọi thêm lần nữa và giọng rất khó chịu “xuống nhanh dùm cái” sau đó mình xuống thì thái độ rất khó chịu với mình, quăng cục hàng đưa mình xong đi ko nói lời nào, đề nghị tiki chấn chỉnh lại việc shipper như vậy!",5,1
Hàng chất lượng quá kém. Mới mặc 1 lần mà đã rách 5 lỗ li ti rồi😥,1,0
"vải sợi cotton mềm min mát, co giản tốt, mặc thoải mái. thấy shop bán cả tất nên mua luôn, tất cũng rất chất lượng, co giãn, không hôi chân. rất hài lòng, sẽ mua thêm trong thời gian tới.",5,1
Quần khá ổn. Vừa giá tiền. Mua tăng thêm 1 side thì thoải mái hơn nha!,4,1
Rất ok,5,1
"chất lượng ổn, quà tặng kèm đủ. vải cotton mềm , giao hàng nhanh đóng gói đẹp, tiếc ko được chọn màu 4,9/5*.",5,1
"M ưng sản phẩm đẹp,mềm mại..hình ảnh minh hoạ thôi á.",5,1
"Vải mềm, mịn, mát. Đặc biệt giao quá nhanh đặt thường mà sáng đặt chiều nhận hàng (nhanh ngỡ ngàng). Chấm shop 5 sao, sẽ quay lại ủng hộ",5,1
"sp đúng như mô tả, chất *** khá tót. đường chỉ đẹp",4,1
"Giao hàng siêu nhanh, nhận hàng ở TP Ninh Bình sau 20h đặt mua. Chất lượng và đóng gói tốt vì đã mua quần, áo shop này rồi.",5,1
Mặc đẹp! chỉ có điều mình xem review trước nên dự trù mua size lớn hơn so với chuẩn đo của shop mà chỉ mặc vừa thôi. Ý kiến là shop nên điều chỉnh mức chuẩn lại một chút cho phù hợp hơn nhé!,4,1
"Vừa vặn, co giãn tốt, giá cả hợp lý.",5,1
"Kiểu dáng thiết kế đẹp, thời trang. Được tặng thêm đôi tất",5,1
"95% cot ton mặc rất mát,  co dãn rất thoái mái, cũng mua nhiều loại owen hay on off rồi thì thấy chất lượng tương đương, mà giá thì lại rẻ hơn nhiều, còn được tặng đôi vớ 35k cao  cấp, cảm ơn shop",5,1
Rất hài lòng với sản phẩm,5,1
"coi qua shop thấy mọi người review nhiều đánh giá tốt, mua luôn cả quần cả tất của shop, sản phẩm chất lượng, không làm mình thất vọng khi bỏ số tiền kha khá ra mua. ủng hộ shop, bạn bè mua sẽ giới thiệu cho shop",5,1
Đóng gói cẩn thận. Chất lượng sản phẩm và khuyến mãi như quảng cáo 🙂.,5,1
"như quảng cáo, 100 % cotton , sờ mềm mịn, mát, vải khá dày và bền, mặc rất thoải mái dễ chịu, còn được tặng kèm đôi vớ 35k cao cấp, cảm ơn shop. Hàng việt nam nên rất tin tưởng và ủng hộ. Mua hàng trên tiki luôn chính hãng nên rất an tâm về sản phẩm",5,1
"Hài lòng, chất lượng ổn trong tầm giá . sẽ mua lại trong tương lai, mong bạn ship gọi điện trước khi giao để chủ động lấy hàng",5,1
"Sản phẩm tốt, bé rất thoải mái, không có khó chịu. Thấm hút tốt,khô thoáng, không ẩm, hầm nóng.  Đóng gói kĩ lưỡng. Rất hài lòng, cám ơn shop. Cho 5 sao vì chất lượng của shop cũng như Tiki.",5,1
"Chất vải rất mát, co giãn tốt. Giao hàng đúng mẫu mã và size. Còn được tặng thêm một đôi vơs xám cũng ok nốt.",5,1
"chất lượng so với giá khá được, quần mềm mịn mát, đựng hộp đẹp, cẩn thận. giao hàng cũng rất nhanh so với dự kiến. chắn chắn sẽ còn mua trong tương lai, tìm được shop hàng tốt, chăm sóc tốt khá khó khăn. ủng hộ dài, cảm ơn thêm đôi vớ shop tặng, đi rất vừa chân 5*",5,1
"Mình từ xưa giờ toàn là mặc quần tam giác sau khi mua quần boxer ở shop này lần đầu mặc thích hẳn luôn, ko có bị chật và hằn vết như quần tam giác. Mình sẽ mua lần tới trong tương lai.",5,1
"Mua lần 3, chất lượng khỏi bàn, đặt hàng có luôn giao hàng trong ngày lại còn miễn phí ship, mua ở tiki vẫn là tuyệt vời nhất",5,1
tốt,5,1
"Thoáng mát, mềm mại, mặc thấy dễ chịu",5,1
"mua lần 2, quần cotton dầy dặn  chất lượng tốttttttttt",5,1
giao nhanh.cần xem lại size cở vì quần lót mặc là phải thoải mái chứ chật quá rất là bực.a e nào muốn mua thì phải tăng thêm 1 size,4,1
Bình thường,5,1
Hàng chất lượng,5,1
"mua cho chồng mặc theo size nhưng vẫn hơi nhỏ so vs người 1 chút. châts liệu co giãn đẹp, k bí mồ hôi, dễ giặt gĩu, k dễ bị bạc màu .",5,1
"Hàng đúng như mô tả, quần mặc thoải mái, co giãn tốt.",5,1
"Giao siêu nhanh, chất lượng tốt- sản phẩm giống mô tả. mua được hàng chất lượng, giá tốt rất hài lòng !.",5,1
"mình hiếm khi đánh giá 1 sao, nhưng thật sự y/c của mình với đồ lót khá khắt khe. Vải nhuộm không biết có đúng tiêu chuẩn ko nhưng thấy có nhiều bông xù ra bám vào người. Hi vọng shop cải tiến chất lượng",1,0
ok,5,1
Chất lượng rất tốt,5,1
"Chất mát, nhẹ. Giao hàng nhanh, đóng gói cẩn thật.",5,1
"Đóng gói sp rất đẹp, gọn gàng. Sản phẩm vải mịn co giãn tốt. Nếu chọn lớn hơn 1 size so với bình thường thì thoải mái hơn. Mình chọn xl hơi chật 1 tí xíu",4,1
"sản phẩm không đúng với chất lượng đăng ,chất lượng đường may kém",1,0
hài lòng.......................................................,5,1
Mua tới 2XL rồi mà vẫn chật không size quần lót kiểu gì. Cao 1.68 nặng 77kg,2,0
Chưa *** thử.,4,1
"Hàng ổnnha. Vải mỏng, giao hàng siêu nhanh",5,1
"Giao hàng siêu nhanh, quần mặc thoải mái, giặt nhanh ráo, không bị ra màu trong khi giặt, thấy nhiều review khá tốt nên tin tưởng chọn mua, sản phẩm k làm thất vọng. tks shop đôi vớ tặng thêm, rất hài lòng 5*",5,1
lấy nhầm size nhỏ dc đổi k shop,5,1
"Sản phẩm quá chật so với kích cỡ tiêu chuẩn, bên tiki và shop đều không hỗ trợ đổi trả hàng. Khách hàng bỏ hơn 200 để mua một mớ đồ không dùng được. Cần sự phản hồi và phương án của Tiki",1,0
ui là cực kỳ thích sản phẩm này của shop✔ chất lượng tuyệt vời mặc vào thoải mái,5,1
vải mềm và đẹp sản phẩm tốt hơn mong đợi,5,1
"Quần hơi khó chịu 1 xíu, nhưng dùng lâu thì quen",4,1
"Trời nóng mà đứng mở hộp mình coi sản phẩm thấy tội à. thừa 5k  mình bảo cầm uống nước không lấy, nhưng giao hàng vẫn nhiệt tình lắm. Sản phẩm thì không có gì phàn nàn, đóng gói đẹp, vải mềm mịn, mặc rồi cảm nhận thêm.",5,1
Tốt,5,1
"Boxer mặc thích, co dãn tốt, mặc thoải mái, nên mua, tiki giao hàng nhanh oke",5,1
"Mặc thoải mái, shop tư vấn và hỗ trợ nhiệt tình, mấy bác nên mua",5,1
"Chất liệu tốt , có tikinow 2h giao hàng nhanh, cần là có ngay. rất tiện lợi",5,1
mình đã mua 1 lần r. hàng vietnam chất lượng cao. 5 sao cho chủ shop,5,1
"Sản phẩm rất chất lượng, quà tặng đôi tất rất đẹp, Quần sờ chất mềm mịn mát, kéo co giãn tốt. chăm sóc tốt, uy tín chất lượng 5*. sẽ ủng hộ shop.",5,1
"giá cài 95k/ chiếc, mua combo thì giảm còn hơn 70k/ chiếc. quần mềm mịn mát , đóng hộp đẹp chuyên nghiệp, dù hơi óp tí, chắc do vận chuyển. đôi vớ shop tặng cũng xịn xò, khi nào mua vớ, sẽ quay lại mua thêm của shop. 5*",5,1
"Chưa sử dung nhưng nhìn hàng khá ổn, shop giao hang nhanh, sẽ tiếp tục ủng hộ",5,1
"chất lượng rất tốt, giá chấp nhận được, mua hàng tốt chất lượng tốt , có thương hiệu tên tuổi còn hơn mua mấy hãng OEM, tiền nào của nấy. Shop còn tặng kèm 1 đôi vớ cao cấp, cảm ơn shop, đang hết vớ để đi.",5,1
cực kỳ hài lòng và cảm ơn shop về đôi tất tặng kèm,5,1
Ổn,4,1
giao hàng nhanh chong. đóng gói cẩn thận..............,5,1
"mặc mát mẻ, mềm mịn, co kéo thoải mái , mặc ôm, ko để lại vết hằn da trong quá trinh sử dụng, shop còn tặng thêm đôi vớ cho dùng thử,  chất lượng tốt, nên đã đặt thêm combo 5 đôi vớ , đang đợi hàng về :)",5,1
"mặc đẹp, vừa ôm gọn mông, mặc cả ngày thấy cũng thoải mái. chất lượng tương xứng giá tiền, cũng không rẻ, đôi tất shop tặng đẹp, đi thích chân, mình cũng đang có nhu cầu mua tất, chắc vài bữa xài rồi đặt thêm.",5,1
"Sản phẩm co dãn tốt, thoáng mát.",5,1
Nên mua combo nha các bạn ei! khuyến mãi thêm 1 đôi tất rất ok,5,1
"đóng gói kỷ, giao nhanh, chất quần đẹp. hàng VN chất lượng cao.",5,1
"Giao hàng nhanh, đóng gói đẹp mắt, sản phẩm rất chi là oke .......................",5,1
"Chất lượng rất OK. Giá cả ổn. Cho 5 sao. Sẽ mua lại khi có nhu cầu, Tất ở shop bán cũng rất OK nhé.",5,1
"Quần lót tốt, chất liệu mát mặc rất thoải mái. Mua lần 3 rồi",5,1
hàng đẹp,5,1
"quần chất liệu đẹp, nhìn chắc chắn nhưng chưa mặc nên chưa biết",5,1
"Nhận quần size XL mới đầu nhìn hơi nhỏ, mình sợ chật và khó chịu, bởi vì con cu mình rất bự, nhưng khi mặc thử thì rất thoải mái và dễ chịu. Cảm ơn shop, sẽ ủng hộ trong tương lai",5,1
"Chất lượng sản phẩm tốt. Thời gian giao hàng quá nhanh :)) đặt hàng ngày thứ 3, hệ thống báo thứ 6 mới giao hàng, vậy mà qua ngày hôm sau (thứ 4) đã nhận được hàng!",5,1
Không tệ lắm,4,1
đã sử dụng sp củg rất ok thôg thoág thoải mái. giao hàng đúg hẹn. sp đúg hìh ảnh quảng cáo.,4,1
mua nham size nhung shop ho tro đổi,5,1
lông vải ra quá nhiều. mặc dính hết người,1,0
"Màu đẹp, thoáng mát",5,1
"Đã nhận được hàng đúng như hình đăng bán, chất lượng sp dùng mới đánh giá được, xong cảm quan nhận định thì sp tốt",4,1
"sản phẩm tốt, thoáng mát dễ chịu, tôi rất hài lòng",5,1
"Sản phẩm như mong đợi. Vải mát, được tặng thêm đôi tất cho mỗi combo. Vote 5 sao.",5,1
"Chất liệu vải rất ok, sờ rất thích, có tặng 1 đôi tất sịn sò. Giao hàng trước dự kiến nữa, rất chi là ok",5,1
"giao hàng nhanh, đóng gói cẩn thận, quần vải thoang mát mặc ko bí.",5,1
Mặc lâu rồi mà vẫn bị vụn lông bám vào penis,4,1
"toàn đồ rách, quá thất vọng",1,0
"quần đẹp, tất tặng kèm cũng rất chất lượng. Cảm ơn shop",5,1
oke,5,1
cảm ơn shop vì sản phẩm khá chất lượng.sẽ ủng hộ trong thời gian tới.,5,1
"Đồ mặc co dãn, thoáng mát, chất liệu mềm có vẻ tốt  Gần tiệm cận coolmate",5,1
mình m73 70kg mặc size xl hơi trật. Chất liệu tương đối ổn !,4,1
"hàng tốt , mùa hè mặc mát, thoáng dễ chịu, sản phẩm brand việt nam, rất đáng  ủng hộ, shop còn tặng 1 đôi vớ xịn, chăm sóc khách hàng rất tốt, chắc chắn sẽ mua thêm trong tương lai",5,1
"hàng việt nam sản xuất, chất lượng tốt, thoáng mát, co giãn mặc thoải mái. còn có sản phẩm tặng kèm cho khách hàng dùng thử, rất hài lòng, sẽ chọn thêm 1 số sản phẩm khác cua shop.",5,1
"quần mặc OK, co dẫn thoải mái. sẽ tiếp tục ủng hộ",5,1
Mặt hàng đẹp lắm. Tuy nhiên ng trên 80 kg mặc size XXL hơi trật chút shop nhé,5,1
"Sản phẩm mặc vào thoải mái, mềm",5,1
"Chất lượng vải tốt, tuy nhiên kiểu quần may đũng ngắn và ôm sát, mình 75kg, cao 180 mặc size to nhất XXL mặc hơi chật. Chật so với kiểu 215k 3 quần của M&M",4,1
"Mình chọn XXL mà bạn í vẫn bị chật xí, vòng 3 110 ạ",5,1
Ổn,5,1
"ông xã mình mặc vừa size, đẹp, quần chất lượng tốt, so với giá tiền thấy đáng mua. còn được tặng thêm 1 đôi vớ cao cấp, chăm sóc kh tốt, chắc chắn sẽ quay lại. 5*",5,1
